Logging to ./data/ppo_3l/seed_3
---------------------------------
| rollout/           |          |
| time/                   |             |
|    fps                  | 251         |
|    iterations           | 389         |
|    time_elapsed         | 8891        |
|    total_timesteps      | 2236750     |
| train/                  |             |
|    approx_kl            | 0.001738448 |
|    clip_fraction        | 0.0163      |
|    clip_range           | 0.1         |
|    entropy_loss         | -5.97       |
|    explained_variance   | 0.928       |
|    learning_rate        | 5e-06       |
|    loss                 | 0.0012      |
|    n_updates            | 7760        |
|    policy_gradient_loss | -0.000545   |
|    std                  | 0.182       |
|    value_loss           | 0.00495     |
-----------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.829        |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.808        |
| time/                   |              |
|    fps                  | 251          |
|    iterations           | 390          |
|    time_elapsed         | 8931         |
|    total_timesteps      | 2242500      |
| train/                  |              |
|    approx_kl            | 0.0017809556 |
|    clip_fraction        | 0.024        |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.97        |
|    explained_variance   | 0.927        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00555      |
|    n_updates            | 7780         |
|    policy_gradient_loss | 0.000245     |
|    std                  | 0.182        |
|    value_loss           | 0.00491      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.81         |
| time/                   |              |
|    fps                  | 251          |
|    iterations           | 391          |
|    time_elapsed         | 8951         |
|    total_timesteps      | 2248250      |
| train/                  |              |
|    approx_kl            | 0.0016084216 |
|    clip_fraction        | 0.0144       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.97        |
|    explained_variance   | 0.928        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00613      |
|    n_updates            | 7800         |
|    policy_gradient_loss | -0.000332    |
|    std                  | 0.182        |
|    value_loss           | 0.00466      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.808        |
| time/                   |              |
|    fps                  | 251          |
|    iterations           | 392          |
|    time_elapsed         | 8971         |
|    total_timesteps      | 2254000      |
| train/                  |              |
|    approx_kl            | 0.0011684668 |
|    clip_fraction        | 0.015        |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.97        |
|    explained_variance   | 0.931        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.00463     |
|    n_updates            | 7820         |
|    policy_gradient_loss | -0.00102     |
|    std                  | 0.182        |
|    value_loss           | 0.00451      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.811        |
| time/                   |              |
|    fps                  | 251          |
|    iterations           | 393          |
|    time_elapsed         | 8991         |
|    total_timesteps      | 2259750      |
| train/                  |              |
|    approx_kl            | 0.0015945603 |
|    clip_fraction        | 0.0176       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.97        |
|    explained_variance   | 0.926        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.00458     |
|    n_updates            | 7840         |
|    policy_gradient_loss | -0.001       |
|    std                  | 0.182        |
|    value_loss           | 0.00508      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.81         |
| time/                   |              |
|    fps                  | 251          |
|    iterations           | 394          |
|    time_elapsed         | 9011         |
|    total_timesteps      | 2265500      |
| train/                  |              |
|    approx_kl            | 0.0015937407 |
|    clip_fraction        | 0.0161       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.97        |
|    explained_variance   | 0.93         |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00639      |
|    n_updates            | 7860         |
|    policy_gradient_loss | -2.89e-05    |
|    std                  | 0.182        |
|    value_loss           | 0.00482      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.808        |
| time/                   |              |
|    fps                  | 251          |
|    iterations           | 395          |
|    time_elapsed         | 9032         |
|    total_timesteps      | 2271250      |
| train/                  |              |
|    approx_kl            | 0.0014462468 |
|    clip_fraction        | 0.013        |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.97        |
|    explained_variance   | 0.927        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00104      |
|    n_updates            | 7880         |
|    policy_gradient_loss | -0.00149     |
|    std                  | 0.182        |
|    value_loss           | 0.00462      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.81         |
| time/                   |              |
|    fps                  | 251          |
|    iterations           | 396          |
|    time_elapsed         | 9053         |
|    total_timesteps      | 2277000      |
| train/                  |              |
|    approx_kl            | 0.0015194747 |
|    clip_fraction        | 0.0136       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.97        |
|    explained_variance   | 0.926        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00105      |
|    n_updates            | 7900         |
|    policy_gradient_loss | -0.000627    |
|    std                  | 0.182        |
|    value_loss           | 0.00512      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.811        |
| time/                   |              |
|    fps                  | 251          |
|    iterations           | 397          |
|    time_elapsed         | 9073         |
|    total_timesteps      | 2282750      |
| train/                  |              |
|    approx_kl            | 0.0019204621 |
|    clip_fraction        | 0.025        |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.97        |
|    explained_variance   | 0.93         |
|    learning_rate        | 5e-06        |
|    loss                 | -0.000914    |
|    n_updates            | 7920         |
|    policy_gradient_loss | 5.4e-05      |
|    std                  | 0.182        |
|    value_loss           | 0.00447      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.808        |
| time/                   |              |
|    fps                  | 251          |
|    iterations           | 398          |
|    time_elapsed         | 9093         |
|    total_timesteps      | 2288500      |
| train/                  |              |
|    approx_kl            | 0.0013870624 |
|    clip_fraction        | 0.00578      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.97        |
|    explained_variance   | 0.929        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00415      |
|    n_updates            | 7940         |
|    policy_gradient_loss | -0.00048     |
|    std                  | 0.182        |
|    value_loss           | 0.00447      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.808        |
| time/                   |              |
|    fps                  | 251          |
|    iterations           | 399          |
|    time_elapsed         | 9112         |
|    total_timesteps      | 2294250      |
| train/                  |              |
|    approx_kl            | 0.0014718861 |
|    clip_fraction        | 0.00587      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.97        |
|    explained_variance   | 0.932        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.00145     |
|    n_updates            | 7960         |
|    policy_gradient_loss | -0.000408    |
|    std                  | 0.182        |
|    value_loss           | 0.00432      |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.831        |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.806        |
| time/                   |              |
|    fps                  | 251          |
|    iterations           | 400          |
|    time_elapsed         | 9152         |
|    total_timesteps      | 2300000      |
| train/                  |              |
|    approx_kl            | 0.0015932551 |
|    clip_fraction        | 0.0183       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.97        |
|    explained_variance   | 0.931        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00546      |
|    n_updates            | 7980         |
|    policy_gradient_loss | 0.000479     |
|    std                  | 0.182        |
|    value_loss           | 0.0045       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.811        |
| time/                   |              |
|    fps                  | 251          |
|    iterations           | 401          |
|    time_elapsed         | 9173         |
|    total_timesteps      | 2305750      |
| train/                  |              |
|    approx_kl            | 0.0015646843 |
|    clip_fraction        | 0.00849      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.97        |
|    explained_variance   | 0.933        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.000893    |
|    n_updates            | 8000         |
|    policy_gradient_loss | -0.00145     |
|    std                  | 0.182        |
|    value_loss           | 0.00423      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.812        |
| time/                   |              |
|    fps                  | 251          |
|    iterations           | 402          |
|    time_elapsed         | 9193         |
|    total_timesteps      | 2311500      |
| train/                  |              |
|    approx_kl            | 0.0024965033 |
|    clip_fraction        | 0.0201       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.97        |
|    explained_variance   | 0.93         |
|    learning_rate        | 5e-06        |
|    loss                 | -0.00364     |
|    n_updates            | 8020         |
|    policy_gradient_loss | 0.000336     |
|    std                  | 0.182        |
|    value_loss           | 0.00452      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.808        |
| time/                   |              |
|    fps                  | 251          |
|    iterations           | 403          |
|    time_elapsed         | 9213         |
|    total_timesteps      | 2317250      |
| train/                  |              |
|    approx_kl            | 0.0018874038 |
|    clip_fraction        | 0.0126       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.97        |
|    explained_variance   | 0.932        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00627      |
|    n_updates            | 8040         |
|    policy_gradient_loss | -0.000211    |
|    std                  | 0.182        |
|    value_loss           | 0.0047       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.809        |
| time/                   |              |
|    fps                  | 251          |
|    iterations           | 404          |
|    time_elapsed         | 9233         |
|    total_timesteps      | 2323000      |
| train/                  |              |
|    approx_kl            | 0.0013325276 |
|    clip_fraction        | 0.00905      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.97        |
|    explained_variance   | 0.93         |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00328      |
|    n_updates            | 8060         |
|    policy_gradient_loss | -1.14e-06    |
|    std                  | 0.182        |
|    value_loss           | 0.00467      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.812        |
| time/                   |              |
|    fps                  | 251          |
|    iterations           | 405          |
|    time_elapsed         | 9252         |
|    total_timesteps      | 2328750      |
| train/                  |              |
|    approx_kl            | 0.0018964531 |
|    clip_fraction        | 0.0174       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.97        |
|    explained_variance   | 0.93         |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00763      |
|    n_updates            | 8080         |
|    policy_gradient_loss | -0.000405    |
|    std                  | 0.182        |
|    value_loss           | 0.00487      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.809        |
| time/                   |              |
|    fps                  | 251          |
|    iterations           | 406          |
|    time_elapsed         | 9272         |
|    total_timesteps      | 2334500      |
| train/                  |              |
|    approx_kl            | 0.0019077309 |
|    clip_fraction        | 0.0225       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.97        |
|    explained_variance   | 0.934        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.00251     |
|    n_updates            | 8100         |
|    policy_gradient_loss | -0.000917    |
|    std                  | 0.182        |
|    value_loss           | 0.00454      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.81         |
| time/                   |              |
|    fps                  | 251          |
|    iterations           | 407          |
|    time_elapsed         | 9292         |
|    total_timesteps      | 2340250      |
| train/                  |              |
|    approx_kl            | 0.0015899652 |
|    clip_fraction        | 0.0125       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.97        |
|    explained_variance   | 0.936        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00038      |
|    n_updates            | 8120         |
|    policy_gradient_loss | -0.000751    |
|    std                  | 0.182        |
|    value_loss           | 0.00446      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.808        |
| time/                   |              |
|    fps                  | 251          |
|    iterations           | 408          |
|    time_elapsed         | 9313         |
|    total_timesteps      | 2346000      |
| train/                  |              |
|    approx_kl            | 0.0015048996 |
|    clip_fraction        | 0.0115       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.97        |
|    explained_variance   | 0.936        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00522      |
|    n_updates            | 8140         |
|    policy_gradient_loss | -0.000732    |
|    std                  | 0.182        |
|    value_loss           | 0.00408      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.811        |
| time/                   |              |
|    fps                  | 251          |
|    iterations           | 409          |
|    time_elapsed         | 9333         |
|    total_timesteps      | 2351750      |
| train/                  |              |
|    approx_kl            | 0.0014327066 |
|    clip_fraction        | 0.0145       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.97        |
|    explained_variance   | 0.934        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00363      |
|    n_updates            | 8160         |
|    policy_gradient_loss | -0.000842    |
|    std                  | 0.182        |
|    value_loss           | 0.00476      |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.831        |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.81         |
| time/                   |              |
|    fps                  | 251          |
|    iterations           | 410          |
|    time_elapsed         | 9372         |
|    total_timesteps      | 2357500      |
| train/                  |              |
|    approx_kl            | 0.0016133528 |
|    clip_fraction        | 0.0132       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.97        |
|    explained_variance   | 0.935        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00581      |
|    n_updates            | 8180         |
|    policy_gradient_loss | 1.98e-05     |
|    std                  | 0.182        |
|    value_loss           | 0.00435      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.811        |
| time/                   |              |
|    fps                  | 251          |
|    iterations           | 411          |
|    time_elapsed         | 9392         |
|    total_timesteps      | 2363250      |
| train/                  |              |
|    approx_kl            | 0.0014671482 |
|    clip_fraction        | 0.00907      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.97        |
|    explained_variance   | 0.934        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00435      |
|    n_updates            | 8200         |
|    policy_gradient_loss | -8.81e-06    |
|    std                  | 0.182        |
|    value_loss           | 0.00435      |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.81       |
| time/                   |            |
|    fps                  | 251        |
|    iterations           | 412        |
|    time_elapsed         | 9412       |
|    total_timesteps      | 2369000    |
| train/                  |            |
|    approx_kl            | 0.00148923 |
|    clip_fraction        | 0.015      |
|    clip_range           | 0.1        |
|    entropy_loss         | -5.97      |
|    explained_variance   | 0.936      |
|    learning_rate        | 5e-06      |
|    loss                 | 0.00239    |
|    n_updates            | 8220       |
|    policy_gradient_loss | 0.000312   |
|    std                  | 0.182      |
|    value_loss           | 0.00425    |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.805        |
| time/                   |              |
|    fps                  | 251          |
|    iterations           | 413          |
|    time_elapsed         | 9431         |
|    total_timesteps      | 2374750      |
| train/                  |              |
|    approx_kl            | 0.0014774924 |
|    clip_fraction        | 0.0161       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.97        |
|    explained_variance   | 0.934        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00739      |
|    n_updates            | 8240         |
|    policy_gradient_loss | -0.000126    |
|    std                  | 0.182        |
|    value_loss           | 0.00445      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.808        |
| time/                   |              |
|    fps                  | 251          |
|    iterations           | 414          |
|    time_elapsed         | 9451         |
|    total_timesteps      | 2380500      |
| train/                  |              |
|    approx_kl            | 0.0017302046 |
|    clip_fraction        | 0.0142       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.97        |
|    explained_variance   | 0.933        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00155      |
|    n_updates            | 8260         |
|    policy_gradient_loss | 0.00031      |
|    std                  | 0.182        |
|    value_loss           | 0.00425      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.806       |
| time/                   |             |
|    fps                  | 251         |
|    iterations           | 415         |
|    time_elapsed         | 9471        |
|    total_timesteps      | 2386250     |
| train/                  |             |
|    approx_kl            | 0.001436092 |
|    clip_fraction        | 0.00473     |
|    clip_range           | 0.1         |
|    entropy_loss         | -5.97       |
|    explained_variance   | 0.937       |
|    learning_rate        | 5e-06       |
|    loss                 | 0.00488     |
|    n_updates            | 8280        |
|    policy_gradient_loss | -0.000784   |
|    std                  | 0.182       |
|    value_loss           | 0.0043      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.808        |
| time/                   |              |
|    fps                  | 252          |
|    iterations           | 416          |
|    time_elapsed         | 9491         |
|    total_timesteps      | 2392000      |
| train/                  |              |
|    approx_kl            | 0.0011720381 |
|    clip_fraction        | 0.00878      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.97        |
|    explained_variance   | 0.934        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.00314     |
|    n_updates            | 8300         |
|    policy_gradient_loss | -0.00117     |
|    std                  | 0.182        |
|    value_loss           | 0.00469      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.804        |
| time/                   |              |
|    fps                  | 252          |
|    iterations           | 417          |
|    time_elapsed         | 9511         |
|    total_timesteps      | 2397750      |
| train/                  |              |
|    approx_kl            | 0.0017691368 |
|    clip_fraction        | 0.0184       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.97        |
|    explained_variance   | 0.934        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00076      |
|    n_updates            | 8320         |
|    policy_gradient_loss | -0.00186     |
|    std                  | 0.182        |
|    value_loss           | 0.00443      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.81         |
| time/                   |              |
|    fps                  | 252          |
|    iterations           | 418          |
|    time_elapsed         | 9532         |
|    total_timesteps      | 2403500      |
| train/                  |              |
|    approx_kl            | 0.0014195513 |
|    clip_fraction        | 0.0154       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.97        |
|    explained_variance   | 0.934        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00038      |
|    n_updates            | 8340         |
|    policy_gradient_loss | -0.000808    |
|    std                  | 0.182        |
|    value_loss           | 0.00451      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.809        |
| time/                   |              |
|    fps                  | 252          |
|    iterations           | 419          |
|    time_elapsed         | 9552         |
|    total_timesteps      | 2409250      |
| train/                  |              |
|    approx_kl            | 0.0020928828 |
|    clip_fraction        | 0.0179       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.97        |
|    explained_variance   | 0.936        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00391      |
|    n_updates            | 8360         |
|    policy_gradient_loss | -0.00115     |
|    std                  | 0.182        |
|    value_loss           | 0.00429      |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 5           |
|    mean_reward          | 0.833       |
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.808       |
| time/                   |             |
|    fps                  | 251         |
|    iterations           | 420         |
|    time_elapsed         | 9592        |
|    total_timesteps      | 2415000     |
| train/                  |             |
|    approx_kl            | 0.001274218 |
|    clip_fraction        | 0.0114      |
|    clip_range           | 0.1         |
|    entropy_loss         | -5.97       |
|    explained_variance   | 0.936       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.00555    |
|    n_updates            | 8380        |
|    policy_gradient_loss | -0.0004     |
|    std                  | 0.182       |
|    value_loss           | 0.00439     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.811        |
| time/                   |              |
|    fps                  | 251          |
|    iterations           | 421          |
|    time_elapsed         | 9612         |
|    total_timesteps      | 2420750      |
| train/                  |              |
|    approx_kl            | 0.0012825563 |
|    clip_fraction        | 0.00805      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.97        |
|    explained_variance   | 0.934        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00491      |
|    n_updates            | 8400         |
|    policy_gradient_loss | -0.00148     |
|    std                  | 0.182        |
|    value_loss           | 0.00419      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.807        |
| time/                   |              |
|    fps                  | 251          |
|    iterations           | 422          |
|    time_elapsed         | 9633         |
|    total_timesteps      | 2426500      |
| train/                  |              |
|    approx_kl            | 0.0014030519 |
|    clip_fraction        | 0.0059       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.97        |
|    explained_variance   | 0.935        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.00748     |
|    n_updates            | 8420         |
|    policy_gradient_loss | -0.00191     |
|    std                  | 0.182        |
|    value_loss           | 0.00445      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.808        |
| time/                   |              |
|    fps                  | 251          |
|    iterations           | 423          |
|    time_elapsed         | 9652         |
|    total_timesteps      | 2432250      |
| train/                  |              |
|    approx_kl            | 0.0015000695 |
|    clip_fraction        | 0.0105       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.97        |
|    explained_variance   | 0.936        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00784      |
|    n_updates            | 8440         |
|    policy_gradient_loss | 0.000551     |
|    std                  | 0.182        |
|    value_loss           | 0.00412      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.808        |
| time/                   |              |
|    fps                  | 252          |
|    iterations           | 424          |
|    time_elapsed         | 9672         |
|    total_timesteps      | 2438000      |
| train/                  |              |
|    approx_kl            | 0.0017799352 |
|    clip_fraction        | 0.0192       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.97        |
|    explained_variance   | 0.935        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.000373    |
|    n_updates            | 8460         |
|    policy_gradient_loss | -0.000892    |
|    std                  | 0.182        |
|    value_loss           | 0.00418      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.811        |
| time/                   |              |
|    fps                  | 252          |
|    iterations           | 425          |
|    time_elapsed         | 9692         |
|    total_timesteps      | 2443750      |
| train/                  |              |
|    approx_kl            | 0.0012610178 |
|    clip_fraction        | 0.00305      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.97        |
|    explained_variance   | 0.936        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00242      |
|    n_updates            | 8480         |
|    policy_gradient_loss | -0.000254    |
|    std                  | 0.182        |
|    value_loss           | 0.00434      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.808        |
| time/                   |              |
|    fps                  | 252          |
|    iterations           | 426          |
|    time_elapsed         | 9712         |
|    total_timesteps      | 2449500      |
| train/                  |              |
|    approx_kl            | 0.0015374613 |
|    clip_fraction        | 0.0169       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.97        |
|    explained_variance   | 0.938        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.00595     |
|    n_updates            | 8500         |
|    policy_gradient_loss | 0.000403     |
|    std                  | 0.182        |
|    value_loss           | 0.00408      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.808        |
| time/                   |              |
|    fps                  | 252          |
|    iterations           | 427          |
|    time_elapsed         | 9732         |
|    total_timesteps      | 2455250      |
| train/                  |              |
|    approx_kl            | 0.0015276022 |
|    clip_fraction        | 0.0094       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.98        |
|    explained_variance   | 0.938        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.00307     |
|    n_updates            | 8520         |
|    policy_gradient_loss | -0.000982    |
|    std                  | 0.182        |
|    value_loss           | 0.00445      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.809        |
| time/                   |              |
|    fps                  | 252          |
|    iterations           | 428          |
|    time_elapsed         | 9752         |
|    total_timesteps      | 2461000      |
| train/                  |              |
|    approx_kl            | 0.0015144733 |
|    clip_fraction        | 0.0145       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.98        |
|    explained_variance   | 0.936        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.0097       |
|    n_updates            | 8540         |
|    policy_gradient_loss | -0.000138    |
|    std                  | 0.182        |
|    value_loss           | 0.0041       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.808        |
| time/                   |              |
|    fps                  | 252          |
|    iterations           | 429          |
|    time_elapsed         | 9773         |
|    total_timesteps      | 2466750      |
| train/                  |              |
|    approx_kl            | 0.0016072033 |
|    clip_fraction        | 0.00772      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.98        |
|    explained_variance   | 0.937        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00745      |
|    n_updates            | 8560         |
|    policy_gradient_loss | -0.00059     |
|    std                  | 0.182        |
|    value_loss           | 0.00416      |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.834        |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.809        |
| time/                   |              |
|    fps                  | 251          |
|    iterations           | 430          |
|    time_elapsed         | 9813         |
|    total_timesteps      | 2472500      |
| train/                  |              |
|    approx_kl            | 0.0015327808 |
|    clip_fraction        | 0.0123       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.98        |
|    explained_variance   | 0.939        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00486      |
|    n_updates            | 8580         |
|    policy_gradient_loss | -6.76e-05    |
|    std                  | 0.182        |
|    value_loss           | 0.0038       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.812        |
| time/                   |              |
|    fps                  | 252          |
|    iterations           | 431          |
|    time_elapsed         | 9833         |
|    total_timesteps      | 2478250      |
| train/                  |              |
|    approx_kl            | 0.0015708277 |
|    clip_fraction        | 0.0109       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.98        |
|    explained_variance   | 0.939        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00327      |
|    n_updates            | 8600         |
|    policy_gradient_loss | -0.000841    |
|    std                  | 0.182        |
|    value_loss           | 0.0039       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.813        |
| time/                   |              |
|    fps                  | 252          |
|    iterations           | 432          |
|    time_elapsed         | 9852         |
|    total_timesteps      | 2484000      |
| train/                  |              |
|    approx_kl            | 0.0020176421 |
|    clip_fraction        | 0.017        |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.98        |
