Logging to ./data/ppo_2l/seed_3
---------------------------------
| rollout/           |          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.868        |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 734          |
|    time_elapsed         | 35546        |
|    total_timesteps      | 5688500      |
| train/                  |              |
|    approx_kl            | 0.0014064952 |
|    clip_fraction        | 0.0372       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.98         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0289       |
|    n_updates            | 14660        |
|    policy_gradient_loss | -0.00203     |
|    std                  | 0.0544       |
|    value_loss           | 0.00159      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.868        |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 735          |
|    time_elapsed         | 35592        |
|    total_timesteps      | 5696250      |
| train/                  |              |
|    approx_kl            | 0.0019547387 |
|    clip_fraction        | 0.0525       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.979        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0257       |
|    n_updates            | 14680        |
|    policy_gradient_loss | -0.00236     |
|    std                  | 0.0544       |
|    value_loss           | 0.0016       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.868        |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 736          |
|    time_elapsed         | 35638        |
|    total_timesteps      | 5704000      |
| train/                  |              |
|    approx_kl            | 0.0014014635 |
|    clip_fraction        | 0.0413       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.979        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0251       |
|    n_updates            | 14700        |
|    policy_gradient_loss | -0.00233     |
|    std                  | 0.0544       |
|    value_loss           | 0.00167      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.869        |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 737          |
|    time_elapsed         | 35683        |
|    total_timesteps      | 5711750      |
| train/                  |              |
|    approx_kl            | 0.0016248645 |
|    clip_fraction        | 0.0553       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.98         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0255       |
|    n_updates            | 14720        |
|    policy_gradient_loss | -0.0018      |
|    std                  | 0.0544       |
|    value_loss           | 0.00168      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.867        |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 738          |
|    time_elapsed         | 35729        |
|    total_timesteps      | 5719500      |
| train/                  |              |
|    approx_kl            | 0.0012379601 |
|    clip_fraction        | 0.0212       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.979        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.028        |
|    n_updates            | 14740        |
|    policy_gradient_loss | -0.000519    |
|    std                  | 0.0544       |
|    value_loss           | 0.00186      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.867        |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 739          |
|    time_elapsed         | 35775        |
|    total_timesteps      | 5727250      |
| train/                  |              |
|    approx_kl            | 0.0013320132 |
|    clip_fraction        | 0.0287       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.98         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0279       |
|    n_updates            | 14760        |
|    policy_gradient_loss | -0.00161     |
|    std                  | 0.0544       |
|    value_loss           | 0.00169      |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.873        |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.868        |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 740          |
|    time_elapsed         | 35841        |
|    total_timesteps      | 5735000      |
| train/                  |              |
|    approx_kl            | 0.0014364824 |
|    clip_fraction        | 0.0378       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.98         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0257       |
|    n_updates            | 14780        |
|    policy_gradient_loss | -0.00132     |
|    std                  | 0.0544       |
|    value_loss           | 0.00158      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.867        |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 741          |
|    time_elapsed         | 35887        |
|    total_timesteps      | 5742750      |
| train/                  |              |
|    approx_kl            | 0.0013146403 |
|    clip_fraction        | 0.0283       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.979        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0317       |
|    n_updates            | 14800        |
|    policy_gradient_loss | -0.0014      |
|    std                  | 0.0544       |
|    value_loss           | 0.00169      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.87         |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 742          |
|    time_elapsed         | 35933        |
|    total_timesteps      | 5750500      |
| train/                  |              |
|    approx_kl            | 0.0013587782 |
|    clip_fraction        | 0.0389       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.98         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0265       |
|    n_updates            | 14820        |
|    policy_gradient_loss | -0.00138     |
|    std                  | 0.0544       |
|    value_loss           | 0.0016       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.867        |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 743          |
|    time_elapsed         | 35978        |
|    total_timesteps      | 5758250      |
| train/                  |              |
|    approx_kl            | 0.0016272599 |
|    clip_fraction        | 0.031        |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.98         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0302       |
|    n_updates            | 14840        |
|    policy_gradient_loss | -0.00273     |
|    std                  | 0.0544       |
|    value_loss           | 0.00163      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.87         |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 744          |
|    time_elapsed         | 36024        |
|    total_timesteps      | 5766000      |
| train/                  |              |
|    approx_kl            | 0.0012936153 |
|    clip_fraction        | 0.0403       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.98         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0255       |
|    n_updates            | 14860        |
|    policy_gradient_loss | -0.00192     |
|    std                  | 0.0544       |
|    value_loss           | 0.00157      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.868        |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 745          |
|    time_elapsed         | 36069        |
|    total_timesteps      | 5773750      |
| train/                  |              |
|    approx_kl            | 0.0012048474 |
|    clip_fraction        | 0.0194       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.98         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0317       |
|    n_updates            | 14880        |
|    policy_gradient_loss | -0.00164     |
|    std                  | 0.0544       |
|    value_loss           | 0.00171      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.867        |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 746          |
|    time_elapsed         | 36115        |
|    total_timesteps      | 5781500      |
| train/                  |              |
|    approx_kl            | 0.0014118263 |
|    clip_fraction        | 0.0306       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.98         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0255       |
|    n_updates            | 14900        |
|    policy_gradient_loss | -0.000481    |
|    std                  | 0.0544       |
|    value_loss           | 0.0016       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.868        |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 747          |
|    time_elapsed         | 36161        |
|    total_timesteps      | 5789250      |
| train/                  |              |
|    approx_kl            | 0.0016456601 |
|    clip_fraction        | 0.0481       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.98         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0242       |
|    n_updates            | 14920        |
|    policy_gradient_loss | -0.00226     |
|    std                  | 0.0544       |
|    value_loss           | 0.00159      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.87         |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 748          |
|    time_elapsed         | 36207        |
|    total_timesteps      | 5797000      |
| train/                  |              |
|    approx_kl            | 0.0014864473 |
|    clip_fraction        | 0.0275       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.98         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0289       |
|    n_updates            | 14940        |
|    policy_gradient_loss | -0.000505    |
|    std                  | 0.0544       |
|    value_loss           | 0.00172      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.868        |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 749          |
|    time_elapsed         | 36252        |
|    total_timesteps      | 5804750      |
| train/                  |              |
|    approx_kl            | 0.0014535815 |
|    clip_fraction        | 0.0426       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.981        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0237       |
|    n_updates            | 14960        |
|    policy_gradient_loss | 0.000125     |
|    std                  | 0.0544       |
|    value_loss           | 0.00155      |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 5           |
|    mean_reward          | 0.873       |
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.868       |
| time/                   |             |
|    fps                  | 160         |
|    iterations           | 750         |
|    time_elapsed         | 36319       |
|    total_timesteps      | 5812500     |
| train/                  |             |
|    approx_kl            | 0.001478307 |
|    clip_fraction        | 0.0237      |
|    clip_range           | 0.1         |
|    entropy_loss         | -31.4       |
|    explained_variance   | 0.98        |
|    learning_rate        | 1e-06       |
|    loss                 | 0.0292      |
|    n_updates            | 14980       |
|    policy_gradient_loss | -0.00116    |
|    std                  | 0.0544      |
|    value_loss           | 0.00153     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.868        |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 751          |
|    time_elapsed         | 36365        |
|    total_timesteps      | 5820250      |
| train/                  |              |
|    approx_kl            | 0.0010866066 |
|    clip_fraction        | 0.0215       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.98         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.029        |
|    n_updates            | 15000        |
|    policy_gradient_loss | -0.000798    |
|    std                  | 0.0544       |
|    value_loss           | 0.0016       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.869        |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 752          |
|    time_elapsed         | 36410        |
|    total_timesteps      | 5828000      |
| train/                  |              |
|    approx_kl            | 0.0015153843 |
|    clip_fraction        | 0.0352       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.981        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0281       |
|    n_updates            | 15020        |
|    policy_gradient_loss | -0.00052     |
|    std                  | 0.0544       |
|    value_loss           | 0.00157      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.869        |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 753          |
|    time_elapsed         | 36456        |
|    total_timesteps      | 5835750      |
| train/                  |              |
|    approx_kl            | 0.0013412205 |
|    clip_fraction        | 0.047        |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.98         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0275       |
|    n_updates            | 15040        |
|    policy_gradient_loss | -0.000234    |
|    std                  | 0.0544       |
|    value_loss           | 0.00161      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.869        |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 754          |
|    time_elapsed         | 36501        |
|    total_timesteps      | 5843500      |
| train/                  |              |
|    approx_kl            | 0.0016966783 |
|    clip_fraction        | 0.0431       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.98         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.027        |
|    n_updates            | 15060        |
|    policy_gradient_loss | -0.000337    |
|    std                  | 0.0544       |
|    value_loss           | 0.00168      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.869        |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 755          |
|    time_elapsed         | 36546        |
|    total_timesteps      | 5851250      |
| train/                  |              |
|    approx_kl            | 0.0012783459 |
|    clip_fraction        | 0.0435       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.98         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0272       |
|    n_updates            | 15080        |
|    policy_gradient_loss | -0.00344     |
|    std                  | 0.0544       |
|    value_loss           | 0.0017       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.867        |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 756          |
|    time_elapsed         | 36592        |
|    total_timesteps      | 5859000      |
| train/                  |              |
|    approx_kl            | 0.0013706641 |
|    clip_fraction        | 0.0351       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.981        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0251       |
|    n_updates            | 15100        |
|    policy_gradient_loss | -0.000258    |
|    std                  | 0.0544       |
|    value_loss           | 0.00149      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.868        |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 757          |
|    time_elapsed         | 36637        |
|    total_timesteps      | 5866750      |
| train/                  |              |
|    approx_kl            | 0.0016673063 |
|    clip_fraction        | 0.0507       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.98         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0245       |
|    n_updates            | 15120        |
|    policy_gradient_loss | -0.00091     |
|    std                  | 0.0544       |
|    value_loss           | 0.00158      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.868        |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 758          |
|    time_elapsed         | 36683        |
|    total_timesteps      | 5874500      |
| train/                  |              |
|    approx_kl            | 0.0015829538 |
|    clip_fraction        | 0.0324       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.98         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.028        |
|    n_updates            | 15140        |
|    policy_gradient_loss | -0.000529    |
|    std                  | 0.0544       |
|    value_loss           | 0.00165      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.867        |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 759          |
|    time_elapsed         | 36729        |
|    total_timesteps      | 5882250      |
| train/                  |              |
|    approx_kl            | 0.0015213203 |
|    clip_fraction        | 0.046        |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.98         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0261       |
|    n_updates            | 15160        |
|    policy_gradient_loss | -0.00116     |
|    std                  | 0.0544       |
|    value_loss           | 0.00161      |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.873        |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.871        |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 760          |
|    time_elapsed         | 36795        |
|    total_timesteps      | 5890000      |
| train/                  |              |
|    approx_kl            | 0.0014306073 |
|    clip_fraction        | 0.0311       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.98         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0265       |
|    n_updates            | 15180        |
|    policy_gradient_loss | -0.00184     |
|    std                  | 0.0544       |
|    value_loss           | 0.00166      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.869       |
| time/                   |             |
|    fps                  | 160         |
|    iterations           | 761         |
|    time_elapsed         | 36840       |
|    total_timesteps      | 5897750     |
| train/                  |             |
|    approx_kl            | 0.001526899 |
|    clip_fraction        | 0.0366      |
|    clip_range           | 0.1         |
|    entropy_loss         | -31.4       |
|    explained_variance   | 0.98        |
|    learning_rate        | 1e-06       |
|    loss                 | 0.0251      |
|    n_updates            | 15200       |
|    policy_gradient_loss | -0.000801   |
|    std                  | 0.0544      |
|    value_loss           | 0.00159     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.868        |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 762          |
|    time_elapsed         | 36885        |
|    total_timesteps      | 5905500      |
| train/                  |              |
|    approx_kl            | 0.0015115922 |
|    clip_fraction        | 0.0475       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.98         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0252       |
|    n_updates            | 15220        |
|    policy_gradient_loss | -0.00117     |
|    std                  | 0.0544       |
|    value_loss           | 0.00162      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.869       |
| time/                   |             |
|    fps                  | 160         |
|    iterations           | 763         |
|    time_elapsed         | 36931       |
|    total_timesteps      | 5913250     |
| train/                  |             |
|    approx_kl            | 0.001451476 |
|    clip_fraction        | 0.0343      |
|    clip_range           | 0.1         |
|    entropy_loss         | -31.4       |
|    explained_variance   | 0.981       |
|    learning_rate        | 1e-06       |
|    loss                 | 0.0247      |
|    n_updates            | 15240       |
|    policy_gradient_loss | -0.00014    |
|    std                  | 0.0544      |
|    value_loss           | 0.00145     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.868        |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 764          |
|    time_elapsed         | 36977        |
|    total_timesteps      | 5921000      |
| train/                  |              |
|    approx_kl            | 0.0012558869 |
|    clip_fraction        | 0.0272       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.981        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0271       |
|    n_updates            | 15260        |
|    policy_gradient_loss | -0.00172     |
|    std                  | 0.0544       |
|    value_loss           | 0.00155      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.868        |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 765          |
|    time_elapsed         | 37022        |
|    total_timesteps      | 5928750      |
| train/                  |              |
|    approx_kl            | 0.0013994883 |
|    clip_fraction        | 0.0351       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.98         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0288       |
|    n_updates            | 15280        |
|    policy_gradient_loss | -0.00157     |
|    std                  | 0.0544       |
|    value_loss           | 0.00162      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.868        |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 766          |
|    time_elapsed         | 37067        |
|    total_timesteps      | 5936500      |
| train/                  |              |
|    approx_kl            | 0.0015789332 |
|    clip_fraction        | 0.0409       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.981        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0254       |
|    n_updates            | 15300        |
|    policy_gradient_loss | -0.00116     |
|    std                  | 0.0544       |
|    value_loss           | 0.00164      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.867        |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 767          |
|    time_elapsed         | 37113        |
|    total_timesteps      | 5944250      |
| train/                  |              |
|    approx_kl            | 0.0017570353 |
|    clip_fraction        | 0.0486       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.981        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0275       |
|    n_updates            | 15320        |
|    policy_gradient_loss | -0.0017      |
|    std                  | 0.0544       |
|    value_loss           | 0.00158      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.868        |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 768          |
|    time_elapsed         | 37159        |
|    total_timesteps      | 5952000      |
| train/                  |              |
|    approx_kl            | 0.0017486577 |
|    clip_fraction        | 0.0338       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.98         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0301       |
|    n_updates            | 15340        |
|    policy_gradient_loss | -0.00125     |
|    std                  | 0.0544       |
|    value_loss           | 0.00153      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.869        |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 769          |
|    time_elapsed         | 37205        |
|    total_timesteps      | 5959750      |
| train/                  |              |
|    approx_kl            | 0.0014053585 |
|    clip_fraction        | 0.0379       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.98         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.026        |
|    n_updates            | 15360        |
|    policy_gradient_loss | -0.00172     |
|    std                  | 0.0544       |
|    value_loss           | 0.00162      |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.873        |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.865        |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 770          |
|    time_elapsed         | 37271        |
|    total_timesteps      | 5967500      |
| train/                  |              |
|    approx_kl            | 0.0014942379 |
|    clip_fraction        | 0.0426       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.981        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0263       |
|    n_updates            | 15380        |
|    policy_gradient_loss | -0.0012      |
|    std                  | 0.0544       |
|    value_loss           | 0.00142      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.869        |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 771          |
|    time_elapsed         | 37317        |
|    total_timesteps      | 5975250      |
| train/                  |              |
|    approx_kl            | 0.0013414556 |
|    clip_fraction        | 0.0378       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.98         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0268       |
|    n_updates            | 15400        |
|    policy_gradient_loss | -0.00263     |
|    std                  | 0.0544       |
|    value_loss           | 0.00157      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.87         |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 772          |
|    time_elapsed         | 37363        |
|    total_timesteps      | 5983000      |
| train/                  |              |
|    approx_kl            | 0.0014244562 |
|    clip_fraction        | 0.0382       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.98         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0269       |
|    n_updates            | 15420        |
|    policy_gradient_loss | -0.00329     |
|    std                  | 0.0544       |
|    value_loss           | 0.00162      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.871        |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 773          |
|    time_elapsed         | 37409        |
|    total_timesteps      | 5990750      |
| train/                  |              |
|    approx_kl            | 0.0013798138 |
|    clip_fraction        | 0.0277       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.98         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0282       |
|    n_updates            | 15440        |
|    policy_gradient_loss | -0.00246     |
|    std                  | 0.0544       |
|    value_loss           | 0.00162      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.869        |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 774          |
|    time_elapsed         | 37455        |
|    total_timesteps      | 5998500      |
| train/                  |              |
|    approx_kl            | 0.0015257273 |
|    clip_fraction        | 0.0403       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.98         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0249       |
|    n_updates            | 15460        |
|    policy_gradient_loss | -0.000347    |
|    std                  | 0.0544       |
|    value_loss           | 0.00159      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.868        |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 775          |
|    time_elapsed         | 37500        |
|    total_timesteps      | 6006250      |
| train/                  |              |
|    approx_kl            | 0.0012085277 |
|    clip_fraction        | 0.0335       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.98         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0223       |
|    n_updates            | 15480        |
|    policy_gradient_loss | -0.000827    |
|    std                  | 0.0544       |
|    value_loss           | 0.00163      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.87         |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 776          |
|    time_elapsed         | 37545        |
|    total_timesteps      | 6014000      |
| train/                  |              |
|    approx_kl            | 0.0013493942 |
|    clip_fraction        | 0.0305       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.981        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0258       |
|    n_updates            | 15500        |
|    policy_gradient_loss | -0.000384    |
|    std                  | 0.0544       |
|    value_loss           | 0.0015       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.866        |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 777          |
|    time_elapsed         | 37590        |
|    total_timesteps      | 6021750      |
| train/                  |              |
|    approx_kl            | 0.0016425146 |
