Logging to ./data/ppo_1l/seed_2
---------------------------------
| rollout/           |          |
|    std                  | 0.055       |
|    value_loss           | 0.00324     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.646        |
| time/                   |              |
|    fps                  | 11           |
|    iterations           | 163          |
|    time_elapsed         | 36834        |
|    total_timesteps      | 407500       |
| train/                  |              |
|    approx_kl            | 0.0086202305 |
|    clip_fraction        | 0.391        |
|    clip_range           | 0.1          |
|    entropy_loss         | -94.8        |
|    explained_variance   | 0.906        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.0554       |
|    n_updates            | 3240         |
|    policy_gradient_loss | -0.0342      |
|    std                  | 0.055        |
|    value_loss           | 0.00326      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.647       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 164         |
|    time_elapsed         | 37056       |
|    total_timesteps      | 410000      |
| train/                  |             |
|    approx_kl            | 0.008581808 |
|    clip_fraction        | 0.403       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.906       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0529      |
|    n_updates            | 3260        |
|    policy_gradient_loss | -0.0354     |
|    std                  | 0.055       |
|    value_loss           | 0.00327     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.646       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 165         |
|    time_elapsed         | 37280       |
|    total_timesteps      | 412500      |
| train/                  |             |
|    approx_kl            | 0.008607429 |
|    clip_fraction        | 0.389       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.905       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0452      |
|    n_updates            | 3280        |
|    policy_gradient_loss | -0.0349     |
|    std                  | 0.055       |
|    value_loss           | 0.0033      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.642       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 166         |
|    time_elapsed         | 37504       |
|    total_timesteps      | 415000      |
| train/                  |             |
|    approx_kl            | 0.007861019 |
|    clip_fraction        | 0.382       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.902       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0562      |
|    n_updates            | 3300        |
|    policy_gradient_loss | -0.0335     |
|    std                  | 0.055       |
|    value_loss           | 0.00338     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.648        |
| time/                   |              |
|    fps                  | 11           |
|    iterations           | 167          |
|    time_elapsed         | 37727        |
|    total_timesteps      | 417500       |
| train/                  |              |
|    approx_kl            | 0.0075260997 |
|    clip_fraction        | 0.409        |
|    clip_range           | 0.1          |
|    entropy_loss         | -94.8        |
|    explained_variance   | 0.914        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.0521       |
|    n_updates            | 3320         |
|    policy_gradient_loss | -0.0359      |
|    std                  | 0.055        |
|    value_loss           | 0.00295      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.645        |
| time/                   |              |
|    fps                  | 11           |
|    iterations           | 168          |
|    time_elapsed         | 37950        |
|    total_timesteps      | 420000       |
| train/                  |              |
|    approx_kl            | 0.0077401446 |
|    clip_fraction        | 0.405        |
|    clip_range           | 0.1          |
|    entropy_loss         | -94.8        |
|    explained_variance   | 0.909        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.0507       |
|    n_updates            | 3340         |
|    policy_gradient_loss | -0.036       |
|    std                  | 0.055        |
|    value_loss           | 0.00315      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.646       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 169         |
|    time_elapsed         | 38173       |
|    total_timesteps      | 422500      |
| train/                  |             |
|    approx_kl            | 0.006232015 |
|    clip_fraction        | 0.366       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.907       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0518      |
|    n_updates            | 3360        |
|    policy_gradient_loss | -0.0329     |
|    std                  | 0.055       |
|    value_loss           | 0.00324     |
-----------------------------------------
---------------------------------------
| eval/                   |           |
|    mean_ep_length       | 5         |
|    mean_reward          | 0.665     |
| rollout/                |           |
|    ep_len_mean          | 5         |
|    ep_rew_mean          | 0.644     |
| time/                   |           |
|    fps                  | 11        |
|    iterations           | 170       |
|    time_elapsed         | 38418     |
|    total_timesteps      | 425000    |
| train/                  |           |
|    approx_kl            | 0.0088756 |
|    clip_fraction        | 0.403     |
|    clip_range           | 0.1       |
|    entropy_loss         | -94.8     |
|    explained_variance   | 0.911     |
|    learning_rate        | 1e-05     |
|    loss                 | 0.0555    |
|    n_updates            | 3380      |
|    policy_gradient_loss | -0.0352   |
|    std                  | 0.055     |
|    value_loss           | 0.00309   |
---------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.644        |
| time/                   |              |
|    fps                  | 11           |
|    iterations           | 171          |
|    time_elapsed         | 38637        |
|    total_timesteps      | 427500       |
| train/                  |              |
|    approx_kl            | 0.0077106226 |
|    clip_fraction        | 0.399        |
|    clip_range           | 0.1          |
|    entropy_loss         | -94.8        |
|    explained_variance   | 0.907        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.053        |
|    n_updates            | 3400         |
|    policy_gradient_loss | -0.0353      |
|    std                  | 0.055        |
|    value_loss           | 0.00322      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.646       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 172         |
|    time_elapsed         | 38860       |
|    total_timesteps      | 430000      |
| train/                  |             |
|    approx_kl            | 0.008053756 |
|    clip_fraction        | 0.391       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.911       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0448      |
|    n_updates            | 3420        |
|    policy_gradient_loss | -0.0357     |
|    std                  | 0.055       |
|    value_loss           | 0.00306     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.649        |
| time/                   |              |
|    fps                  | 11           |
|    iterations           | 173          |
|    time_elapsed         | 39083        |
|    total_timesteps      | 432500       |
| train/                  |              |
|    approx_kl            | 0.0070940885 |
|    clip_fraction        | 0.399        |
|    clip_range           | 0.1          |
|    entropy_loss         | -94.8        |
|    explained_variance   | 0.911        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.0476       |
|    n_updates            | 3440         |
|    policy_gradient_loss | -0.0359      |
|    std                  | 0.055        |
|    value_loss           | 0.00309      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.643       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 174         |
|    time_elapsed         | 39304       |
|    total_timesteps      | 435000      |
| train/                  |             |
|    approx_kl            | 0.008068003 |
|    clip_fraction        | 0.374       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.91        |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0561      |
|    n_updates            | 3460        |
|    policy_gradient_loss | -0.0335     |
|    std                  | 0.055       |
|    value_loss           | 0.00311     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.649       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 175         |
|    time_elapsed         | 39528       |
|    total_timesteps      | 437500      |
| train/                  |             |
|    approx_kl            | 0.007608825 |
|    clip_fraction        | 0.391       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.908       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0521      |
|    n_updates            | 3480        |
|    policy_gradient_loss | -0.034      |
|    std                  | 0.055       |
|    value_loss           | 0.00318     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.647       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 176         |
|    time_elapsed         | 39752       |
|    total_timesteps      | 440000      |
| train/                  |             |
|    approx_kl            | 0.009103693 |
|    clip_fraction        | 0.389       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.911       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0503      |
|    n_updates            | 3500        |
|    policy_gradient_loss | -0.0347     |
|    std                  | 0.055       |
|    value_loss           | 0.00311     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.648        |
| time/                   |              |
|    fps                  | 11           |
|    iterations           | 177          |
|    time_elapsed         | 39977        |
|    total_timesteps      | 442500       |
| train/                  |              |
|    approx_kl            | 0.0076363496 |
|    clip_fraction        | 0.383        |
|    clip_range           | 0.1          |
|    entropy_loss         | -94.8        |
|    explained_variance   | 0.907        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.0495       |
|    n_updates            | 3520         |
|    policy_gradient_loss | -0.0337      |
|    std                  | 0.055        |
|    value_loss           | 0.00321      |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.648      |
| time/                   |            |
|    fps                  | 11         |
|    iterations           | 178        |
|    time_elapsed         | 40200      |
|    total_timesteps      | 445000     |
| train/                  |            |
|    approx_kl            | 0.00684152 |
|    clip_fraction        | 0.373      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.911      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.053      |
|    n_updates            | 3540       |
|    policy_gradient_loss | -0.0338    |
|    std                  | 0.055      |
|    value_loss           | 0.00306    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.648       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 179         |
|    time_elapsed         | 40423       |
|    total_timesteps      | 447500      |
| train/                  |             |
|    approx_kl            | 0.008124107 |
|    clip_fraction        | 0.392       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.904       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0549      |
|    n_updates            | 3560        |
|    policy_gradient_loss | -0.0341     |
|    std                  | 0.055       |
|    value_loss           | 0.00332     |
-----------------------------------------
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 5           |
|    mean_reward          | 0.664       |
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.648       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 180         |
|    time_elapsed         | 40667       |
|    total_timesteps      | 450000      |
| train/                  |             |
|    approx_kl            | 0.007572103 |
|    clip_fraction        | 0.397       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.908       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0554      |
|    n_updates            | 3580        |
|    policy_gradient_loss | -0.035      |
|    std                  | 0.055       |
|    value_loss           | 0.00322     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.647        |
| time/                   |              |
|    fps                  | 11           |
|    iterations           | 181          |
|    time_elapsed         | 40891        |
|    total_timesteps      | 452500       |
| train/                  |              |
|    approx_kl            | 0.0069253487 |
|    clip_fraction        | 0.386        |
|    clip_range           | 0.1          |
|    entropy_loss         | -94.8        |
|    explained_variance   | 0.914        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.0499       |
|    n_updates            | 3600         |
|    policy_gradient_loss | -0.0341      |
|    std                  | 0.055        |
|    value_loss           | 0.003        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.649       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 182         |
|    time_elapsed         | 41113       |
|    total_timesteps      | 455000      |
| train/                  |             |
|    approx_kl            | 0.007950384 |
|    clip_fraction        | 0.369       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.905       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0504      |
|    n_updates            | 3620        |
|    policy_gradient_loss | -0.0344     |
|    std                  | 0.055       |
|    value_loss           | 0.00329     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.647       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 183         |
|    time_elapsed         | 41337       |
|    total_timesteps      | 457500      |
| train/                  |             |
|    approx_kl            | 0.007919302 |
|    clip_fraction        | 0.383       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.911       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0549      |
|    n_updates            | 3640        |
|    policy_gradient_loss | -0.0334     |
|    std                  | 0.055       |
|    value_loss           | 0.00311     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.651       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 184         |
|    time_elapsed         | 41560       |
|    total_timesteps      | 460000      |
| train/                  |             |
|    approx_kl            | 0.008311903 |
|    clip_fraction        | 0.406       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.914       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0523      |
|    n_updates            | 3660        |
|    policy_gradient_loss | -0.0361     |
|    std                  | 0.055       |
|    value_loss           | 0.003       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.648       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 185         |
|    time_elapsed         | 41781       |
|    total_timesteps      | 462500      |
| train/                  |             |
|    approx_kl            | 0.008170428 |
|    clip_fraction        | 0.398       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.908       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0477      |
|    n_updates            | 3680        |
|    policy_gradient_loss | -0.035      |
|    std                  | 0.055       |
|    value_loss           | 0.00319     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.648       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 186         |
|    time_elapsed         | 42005       |
|    total_timesteps      | 465000      |
| train/                  |             |
|    approx_kl            | 0.007455058 |
|    clip_fraction        | 0.392       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.9       |
|    explained_variance   | 0.911       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.048       |
|    n_updates            | 3700        |
|    policy_gradient_loss | -0.0355     |
|    std                  | 0.055       |
|    value_loss           | 0.00307     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.651       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 187         |
|    time_elapsed         | 42228       |
|    total_timesteps      | 467500      |
| train/                  |             |
|    approx_kl            | 0.007557653 |
|    clip_fraction        | 0.397       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.9       |
|    explained_variance   | 0.911       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0525      |
|    n_updates            | 3720        |
|    policy_gradient_loss | -0.0344     |
|    std                  | 0.055       |
|    value_loss           | 0.0031      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.649       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 188         |
|    time_elapsed         | 42452       |
|    total_timesteps      | 470000      |
| train/                  |             |
|    approx_kl            | 0.008071633 |
|    clip_fraction        | 0.391       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.9       |
|    explained_variance   | 0.912       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.051       |
|    n_updates            | 3740        |
|    policy_gradient_loss | -0.034      |
|    std                  | 0.055       |
|    value_loss           | 0.00305     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.649        |
| time/                   |              |
|    fps                  | 11           |
|    iterations           | 189          |
|    time_elapsed         | 42674        |
|    total_timesteps      | 472500       |
| train/                  |              |
|    approx_kl            | 0.0076727653 |
|    clip_fraction        | 0.39         |
|    clip_range           | 0.1          |
|    entropy_loss         | -94.9        |
|    explained_variance   | 0.907        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.0513       |
|    n_updates            | 3760         |
|    policy_gradient_loss | -0.0345      |
|    std                  | 0.055        |
|    value_loss           | 0.00322      |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 5           |
|    mean_reward          | 0.661       |
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.648       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 190         |
|    time_elapsed         | 42921       |
|    total_timesteps      | 475000      |
| train/                  |             |
|    approx_kl            | 0.009880013 |
|    clip_fraction        | 0.388       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.9       |
|    explained_variance   | 0.91        |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0463      |
|    n_updates            | 3780        |
|    policy_gradient_loss | -0.0353     |
|    std                  | 0.055       |
|    value_loss           | 0.00313     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.645       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 191         |
|    time_elapsed         | 43145       |
|    total_timesteps      | 477500      |
| train/                  |             |
|    approx_kl            | 0.008851797 |
|    clip_fraction        | 0.414       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.9       |
|    explained_variance   | 0.915       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0521      |
|    n_updates            | 3800        |
|    policy_gradient_loss | -0.0358     |
|    std                  | 0.055       |
|    value_loss           | 0.00295     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.648       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 192         |
|    time_elapsed         | 43367       |
|    total_timesteps      | 480000      |
| train/                  |             |
|    approx_kl            | 0.008756713 |
|    clip_fraction        | 0.403       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.9       |
|    explained_variance   | 0.913       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0538      |
|    n_updates            | 3820        |
|    policy_gradient_loss | -0.0357     |
|    std                  | 0.055       |
|    value_loss           | 0.00304     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.651       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 193         |
|    time_elapsed         | 43591       |
|    total_timesteps      | 482500      |
| train/                  |             |
|    approx_kl            | 0.007458688 |
|    clip_fraction        | 0.388       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.9       |
|    explained_variance   | 0.909       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0492      |
|    n_updates            | 3840        |
|    policy_gradient_loss | -0.0348     |
|    std                  | 0.055       |
|    value_loss           | 0.00315     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.653       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 194         |
|    time_elapsed         | 43815       |
|    total_timesteps      | 485000      |
| train/                  |             |
|    approx_kl            | 0.008454804 |
|    clip_fraction        | 0.378       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.9       |
|    explained_variance   | 0.91        |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0436      |
|    n_updates            | 3860        |
|    policy_gradient_loss | -0.0338     |
|    std                  | 0.055       |
|    value_loss           | 0.00313     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.648       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 195         |
|    time_elapsed         | 44038       |
|    total_timesteps      | 487500      |
| train/                  |             |
|    approx_kl            | 0.007906028 |
|    clip_fraction        | 0.38        |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.9       |
|    explained_variance   | 0.91        |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0537      |
|    n_updates            | 3880        |
|    policy_gradient_loss | -0.0327     |
|    std                  | 0.055       |
|    value_loss           | 0.00314     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.65        |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 196         |
|    time_elapsed         | 44262       |
|    total_timesteps      | 490000      |
| train/                  |             |
|    approx_kl            | 0.008241944 |
|    clip_fraction        | 0.417       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.9       |
|    explained_variance   | 0.909       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0542      |
|    n_updates            | 3900        |
|    policy_gradient_loss | -0.0354     |
|    std                  | 0.055       |
|    value_loss           | 0.00316     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.651       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 197         |
|    time_elapsed         | 44486       |
|    total_timesteps      | 492500      |
| train/                  |             |
|    approx_kl            | 0.008210358 |
|    clip_fraction        | 0.353       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.9       |
|    explained_variance   | 0.909       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0507      |
|    n_updates            | 3920        |
|    policy_gradient_loss | -0.0324     |
|    std                  | 0.055       |
|    value_loss           | 0.00319     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.651       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 198         |
|    time_elapsed         | 44710       |
|    total_timesteps      | 495000      |
| train/                  |             |
|    approx_kl            | 0.008055521 |
|    clip_fraction        | 0.386       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.9       |
|    explained_variance   | 0.91        |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0465      |
|    n_updates            | 3940        |
|    policy_gradient_loss | -0.0345     |
|    std                  | 0.055       |
|    value_loss           | 0.00314     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.649       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 199         |
|    time_elapsed         | 44935       |
|    total_timesteps      | 497500      |
| train/                  |             |
|    approx_kl            | 0.008531228 |
|    clip_fraction        | 0.393       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.9       |
|    explained_variance   | 0.909       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0494      |
|    n_updates            | 3960        |
|    policy_gradient_loss | -0.035      |
|    std                  | 0.055       |
|    value_loss           | 0.00318     |
-----------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.664        |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.651        |
| time/                   |              |
|    fps                  | 11           |
|    iterations           | 200          |
|    time_elapsed         | 45182        |
|    total_timesteps      | 500000       |
| train/                  |              |
|    approx_kl            | 0.0078010303 |
|    clip_fraction        | 0.413        |
|    clip_range           | 0.1          |
|    entropy_loss         | -94.9        |
|    explained_variance   | 0.914        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.0459       |
|    n_updates            | 3980         |
|    policy_gradient_loss | -0.0353      |
|    std                  | 0.055        |
|    value_loss           | 0.00301      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.652       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 201         |
|    time_elapsed         | 45403       |
|    total_timesteps      | 502500      |
| train/                  |             |
|    approx_kl            | 0.010545495 |
|    clip_fraction        | 0.412       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.9       |
|    explained_variance   | 0.91        |
|    learning_rate        | 1e-05       |
|    loss                 | 0.048       |
|    n_updates            | 4000        |
|    policy_gradient_loss | -0.0363     |
|    std                  | 0.0549      |
|    value_loss           | 0.00314     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.652       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 202         |
|    time_elapsed         | 45624       |
|    total_timesteps      | 505000      |
| train/                  |             |
|    approx_kl            | 0.008142657 |
|    clip_fraction        | 0.398       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.9       |
|    explained_variance   | 0.913       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0471      |
|    n_updates            | 4020        |
|    policy_gradient_loss | -0.0352     |
|    std                  | 0.0549      |
|    value_loss           | 0.00303     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.653      |
| time/                   |            |
|    fps                  | 11         |
|    iterations           | 203        |
|    time_elapsed         | 45849      |
|    total_timesteps      | 507500     |
| train/                  |            |
|    approx_kl            | 0.01011046 |
|    clip_fraction        | 0.38       |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.9      |
|    explained_variance   | 0.916      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0532     |
|    n_updates            | 4040       |
|    policy_gradient_loss | -0.0334    |
|    std                  | 0.055      |
|    value_loss           | 0.00293    |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.653        |
| time/                   |              |
|    fps                  | 11           |
|    iterations           | 204          |
|    time_elapsed         | 46074        |
|    total_timesteps      | 510000       |
| train/                  |              |
|    approx_kl            | 0.0073183454 |
|    clip_fraction        | 0.396        |
|    clip_range           | 0.1          |
|    entropy_loss         | -94.9        |
|    explained_variance   | 0.909        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.0524       |
|    n_updates            | 4060         |
|    policy_gradient_loss | -0.0349      |
|    std                  | 0.0549       |
|    value_loss           | 0.00319      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.652       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 205         |
|    time_elapsed         | 46297       |
|    total_timesteps      | 512500      |
| train/                  |             |
|    approx_kl            | 0.009691433 |
|    clip_fraction        | 0.406       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.9       |
|    explained_variance   | 0.91        |
|    learning_rate        | 1e-05       |
|    loss                 | 0.047       |
|    n_updates            | 4080        |
|    policy_gradient_loss | -0.0353     |
|    std                  | 0.0549      |
|    value_loss           | 0.00314     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.651       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 206         |
|    time_elapsed         | 46520       |
|    total_timesteps      | 515000      |
| train/                  |             |
|    approx_kl            | 0.008911864 |
|    clip_fraction        | 0.387       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.9       |
|    explained_variance   | 0.914       |
|    learning_rate        | 1e-05       |
