Logging to ./data/ppo_3l/seed_2
---------------------------------
| rollout/           |          |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.811        |
| time/                   |              |
|    fps                  | 248          |
|    iterations           | 408          |
|    time_elapsed         | 9447         |
|    total_timesteps      | 2346000      |
| train/                  |              |
|    approx_kl            | 0.0013749842 |
|    clip_fraction        | 0.00385      |
|    clip_range           | 0.1          |
|    entropy_loss         | -6           |
|    explained_variance   | 0.952        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00415      |
|    n_updates            | 8140         |
|    policy_gradient_loss | 0.000291     |
|    std                  | 0.182        |
|    value_loss           | 0.0039       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.811        |
| time/                   |              |
|    fps                  | 248          |
|    iterations           | 409          |
|    time_elapsed         | 9467         |
|    total_timesteps      | 2351750      |
| train/                  |              |
|    approx_kl            | 0.0013612757 |
|    clip_fraction        | 0.0135       |
|    clip_range           | 0.1          |
|    entropy_loss         | -6           |
|    explained_variance   | 0.953        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00498      |
|    n_updates            | 8160         |
|    policy_gradient_loss | 0.000275     |
|    std                  | 0.182        |
|    value_loss           | 0.0034       |
------------------------------------------
----------------------------------------
| eval/                   |            |
|    mean_ep_length       | 5          |
|    mean_reward          | 0.832      |
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.814      |
| time/                   |            |
|    fps                  | 247        |
|    iterations           | 410        |
|    time_elapsed         | 9509       |
|    total_timesteps      | 2357500    |
| train/                  |            |
|    approx_kl            | 0.00137826 |
|    clip_fraction        | 0.0114     |
|    clip_range           | 0.1        |
|    entropy_loss         | -6         |
|    explained_variance   | 0.953      |
|    learning_rate        | 5e-06      |
|    loss                 | 0.0034     |
|    n_updates            | 8180       |
|    policy_gradient_loss | -0.00128   |
|    std                  | 0.182      |
|    value_loss           | 0.0036     |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.811        |
| time/                   |              |
|    fps                  | 247          |
|    iterations           | 411          |
|    time_elapsed         | 9530         |
|    total_timesteps      | 2363250      |
| train/                  |              |
|    approx_kl            | 0.0014827462 |
|    clip_fraction        | 0.012        |
|    clip_range           | 0.1          |
|    entropy_loss         | -6           |
|    explained_variance   | 0.953        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.01         |
|    n_updates            | 8200         |
|    policy_gradient_loss | -0.0017      |
|    std                  | 0.182        |
|    value_loss           | 0.00378      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.813        |
| time/                   |              |
|    fps                  | 248          |
|    iterations           | 412          |
|    time_elapsed         | 9550         |
|    total_timesteps      | 2369000      |
| train/                  |              |
|    approx_kl            | 0.0012797246 |
|    clip_fraction        | 0.00501      |
|    clip_range           | 0.1          |
|    entropy_loss         | -6           |
|    explained_variance   | 0.952        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00208      |
|    n_updates            | 8220         |
|    policy_gradient_loss | -0.00118     |
|    std                  | 0.182        |
|    value_loss           | 0.00382      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.81         |
| time/                   |              |
|    fps                  | 248          |
|    iterations           | 413          |
|    time_elapsed         | 9571         |
|    total_timesteps      | 2374750      |
| train/                  |              |
|    approx_kl            | 0.0013865988 |
|    clip_fraction        | 0.0114       |
|    clip_range           | 0.1          |
|    entropy_loss         | -6           |
|    explained_variance   | 0.953        |
|    learning_rate        | 5e-06        |
|    loss                 | 1.06e-05     |
|    n_updates            | 8240         |
|    policy_gradient_loss | 7.67e-05     |
|    std                  | 0.182        |
|    value_loss           | 0.00372      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.81         |
| time/                   |              |
|    fps                  | 248          |
|    iterations           | 414          |
|    time_elapsed         | 9591         |
|    total_timesteps      | 2380500      |
| train/                  |              |
|    approx_kl            | 0.0015472868 |
|    clip_fraction        | 0.00987      |
|    clip_range           | 0.1          |
|    entropy_loss         | -6           |
|    explained_variance   | 0.952        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00349      |
|    n_updates            | 8260         |
|    policy_gradient_loss | -0.000751    |
|    std                  | 0.182        |
|    value_loss           | 0.0037       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.815       |
| time/                   |             |
|    fps                  | 248         |
|    iterations           | 415         |
|    time_elapsed         | 9612        |
|    total_timesteps      | 2386250     |
| train/                  |             |
|    approx_kl            | 0.001322148 |
|    clip_fraction        | 0.00979     |
|    clip_range           | 0.1         |
|    entropy_loss         | -6          |
|    explained_variance   | 0.951       |
|    learning_rate        | 5e-06       |
|    loss                 | 0.00371     |
|    n_updates            | 8280        |
|    policy_gradient_loss | 0.000898    |
|    std                  | 0.182       |
|    value_loss           | 0.00403     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.811        |
| time/                   |              |
|    fps                  | 248          |
|    iterations           | 416          |
|    time_elapsed         | 9634         |
|    total_timesteps      | 2392000      |
| train/                  |              |
|    approx_kl            | 0.0010352859 |
|    clip_fraction        | 0.00548      |
|    clip_range           | 0.1          |
|    entropy_loss         | -6           |
|    explained_variance   | 0.952        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.000426     |
|    n_updates            | 8300         |
|    policy_gradient_loss | -0.000442    |
|    std                  | 0.182        |
|    value_loss           | 0.004        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.817        |
| time/                   |              |
|    fps                  | 248          |
|    iterations           | 417          |
|    time_elapsed         | 9655         |
|    total_timesteps      | 2397750      |
| train/                  |              |
|    approx_kl            | 0.0015407251 |
|    clip_fraction        | 0.0177       |
|    clip_range           | 0.1          |
|    entropy_loss         | -6           |
|    explained_variance   | 0.952        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00341      |
|    n_updates            | 8320         |
|    policy_gradient_loss | -0.000494    |
|    std                  | 0.182        |
|    value_loss           | 0.0042       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.814        |
| time/                   |              |
|    fps                  | 248          |
|    iterations           | 418          |
|    time_elapsed         | 9675         |
|    total_timesteps      | 2403500      |
| train/                  |              |
|    approx_kl            | 0.0008999545 |
|    clip_fraction        | 0.0101       |
|    clip_range           | 0.1          |
|    entropy_loss         | -6           |
|    explained_variance   | 0.954        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.000348    |
|    n_updates            | 8340         |
|    policy_gradient_loss | -0.000849    |
|    std                  | 0.182        |
|    value_loss           | 0.00386      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.815        |
| time/                   |              |
|    fps                  | 248          |
|    iterations           | 419          |
|    time_elapsed         | 9696         |
|    total_timesteps      | 2409250      |
| train/                  |              |
|    approx_kl            | 0.0013082785 |
|    clip_fraction        | 0.0106       |
|    clip_range           | 0.1          |
|    entropy_loss         | -6           |
|    explained_variance   | 0.954        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00926      |
|    n_updates            | 8360         |
|    policy_gradient_loss | -6.19e-05    |
|    std                  | 0.182        |
|    value_loss           | 0.00388      |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.834        |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.814        |
| time/                   |              |
|    fps                  | 248          |
|    iterations           | 420          |
|    time_elapsed         | 9737         |
|    total_timesteps      | 2415000      |
| train/                  |              |
|    approx_kl            | 0.0012631485 |
|    clip_fraction        | 0.00787      |
|    clip_range           | 0.1          |
|    entropy_loss         | -6           |
|    explained_variance   | 0.951        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.0087       |
|    n_updates            | 8380         |
|    policy_gradient_loss | -0.000212    |
|    std                  | 0.182        |
|    value_loss           | 0.00414      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.816        |
| time/                   |              |
|    fps                  | 248          |
|    iterations           | 421          |
|    time_elapsed         | 9758         |
|    total_timesteps      | 2420750      |
| train/                  |              |
|    approx_kl            | 0.0015011622 |
|    clip_fraction        | 0.00852      |
|    clip_range           | 0.1          |
|    entropy_loss         | -6           |
|    explained_variance   | 0.952        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00333      |
|    n_updates            | 8400         |
|    policy_gradient_loss | -0.000301    |
|    std                  | 0.182        |
|    value_loss           | 0.00384      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.815        |
| time/                   |              |
|    fps                  | 248          |
|    iterations           | 422          |
|    time_elapsed         | 9779         |
|    total_timesteps      | 2426500      |
| train/                  |              |
|    approx_kl            | 0.0009829382 |
|    clip_fraction        | 0.00296      |
|    clip_range           | 0.1          |
|    entropy_loss         | -6           |
|    explained_variance   | 0.95         |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00355      |
|    n_updates            | 8420         |
|    policy_gradient_loss | -0.000107    |
|    std                  | 0.182        |
|    value_loss           | 0.00412      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.814        |
| time/                   |              |
|    fps                  | 248          |
|    iterations           | 423          |
|    time_elapsed         | 9799         |
|    total_timesteps      | 2432250      |
| train/                  |              |
|    approx_kl            | 0.0012926254 |
|    clip_fraction        | 0.01         |
|    clip_range           | 0.1          |
|    entropy_loss         | -6           |
|    explained_variance   | 0.952        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00288      |
|    n_updates            | 8440         |
|    policy_gradient_loss | 0.000206     |
|    std                  | 0.182        |
|    value_loss           | 0.00388      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.813        |
| time/                   |              |
|    fps                  | 248          |
|    iterations           | 424          |
|    time_elapsed         | 9819         |
|    total_timesteps      | 2438000      |
| train/                  |              |
|    approx_kl            | 0.0011835276 |
|    clip_fraction        | 0.00815      |
|    clip_range           | 0.1          |
|    entropy_loss         | -6           |
|    explained_variance   | 0.954        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00422      |
|    n_updates            | 8460         |
|    policy_gradient_loss | -0.00137     |
|    std                  | 0.182        |
|    value_loss           | 0.00356      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.809        |
| time/                   |              |
|    fps                  | 248          |
|    iterations           | 425          |
|    time_elapsed         | 9839         |
|    total_timesteps      | 2443750      |
| train/                  |              |
|    approx_kl            | 0.0014062822 |
|    clip_fraction        | 0.00753      |
|    clip_range           | 0.1          |
|    entropy_loss         | -6           |
|    explained_variance   | 0.954        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00157      |
|    n_updates            | 8480         |
|    policy_gradient_loss | -0.000445    |
|    std                  | 0.182        |
|    value_loss           | 0.00383      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.812        |
| time/                   |              |
|    fps                  | 248          |
|    iterations           | 426          |
|    time_elapsed         | 9860         |
|    total_timesteps      | 2449500      |
| train/                  |              |
|    approx_kl            | 0.0009308663 |
|    clip_fraction        | 0.00405      |
|    clip_range           | 0.1          |
|    entropy_loss         | -6           |
|    explained_variance   | 0.952        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00276      |
|    n_updates            | 8500         |
|    policy_gradient_loss | -0.000342    |
|    std                  | 0.182        |
|    value_loss           | 0.00377      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.816       |
| time/                   |             |
|    fps                  | 248         |
|    iterations           | 427         |
|    time_elapsed         | 9880        |
|    total_timesteps      | 2455250     |
| train/                  |             |
|    approx_kl            | 0.001759422 |
|    clip_fraction        | 0.0158      |
|    clip_range           | 0.1         |
|    entropy_loss         | -6          |
|    explained_variance   | 0.954       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.000258   |
|    n_updates            | 8520        |
|    policy_gradient_loss | -0.0015     |
|    std                  | 0.182       |
|    value_loss           | 0.00369     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.817        |
| time/                   |              |
|    fps                  | 248          |
|    iterations           | 428          |
|    time_elapsed         | 9901         |
|    total_timesteps      | 2461000      |
| train/                  |              |
|    approx_kl            | 0.0013858136 |
|    clip_fraction        | 0.00945      |
|    clip_range           | 0.1          |
|    entropy_loss         | -6           |
|    explained_variance   | 0.953        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00849      |
|    n_updates            | 8540         |
|    policy_gradient_loss | -0.00103     |
|    std                  | 0.182        |
|    value_loss           | 0.00386      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.814        |
| time/                   |              |
|    fps                  | 248          |
|    iterations           | 429          |
|    time_elapsed         | 9921         |
|    total_timesteps      | 2466750      |
| train/                  |              |
|    approx_kl            | 0.0012753598 |
|    clip_fraction        | 0.0092       |
|    clip_range           | 0.1          |
|    entropy_loss         | -6           |
|    explained_variance   | 0.955        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00428      |
|    n_updates            | 8560         |
|    policy_gradient_loss | -0.00115     |
|    std                  | 0.182        |
|    value_loss           | 0.00341      |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.836        |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.816        |
| time/                   |              |
|    fps                  | 248          |
|    iterations           | 430          |
|    time_elapsed         | 9961         |
|    total_timesteps      | 2472500      |
| train/                  |              |
|    approx_kl            | 0.0014194828 |
|    clip_fraction        | 0.0104       |
|    clip_range           | 0.1          |
|    entropy_loss         | -6           |
|    explained_variance   | 0.953        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00719      |
|    n_updates            | 8580         |
|    policy_gradient_loss | -0.000335    |
|    std                  | 0.182        |
|    value_loss           | 0.00426      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.816       |
| time/                   |             |
|    fps                  | 248         |
|    iterations           | 431         |
|    time_elapsed         | 9983        |
|    total_timesteps      | 2478250     |
| train/                  |             |
|    approx_kl            | 0.001518878 |
|    clip_fraction        | 0.0172      |
|    clip_range           | 0.1         |
|    entropy_loss         | -6          |
|    explained_variance   | 0.952       |
|    learning_rate        | 5e-06       |
|    loss                 | 0.00939     |
|    n_updates            | 8600        |
|    policy_gradient_loss | -0.00113    |
|    std                  | 0.182       |
|    value_loss           | 0.0037      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.815        |
| time/                   |              |
|    fps                  | 248          |
|    iterations           | 432          |
|    time_elapsed         | 10003        |
|    total_timesteps      | 2484000      |
| train/                  |              |
|    approx_kl            | 0.0017300925 |
|    clip_fraction        | 0.0186       |
|    clip_range           | 0.1          |
|    entropy_loss         | -6           |
|    explained_variance   | 0.955        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.000899     |
|    n_updates            | 8620         |
|    policy_gradient_loss | -0.000345    |
|    std                  | 0.182        |
|    value_loss           | 0.00356      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.814        |
| time/                   |              |
|    fps                  | 248          |
|    iterations           | 433          |
|    time_elapsed         | 10023        |
|    total_timesteps      | 2489750      |
| train/                  |              |
|    approx_kl            | 0.0016089206 |
|    clip_fraction        | 0.0125       |
|    clip_range           | 0.1          |
|    entropy_loss         | -6           |
|    explained_variance   | 0.953        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00363      |
|    n_updates            | 8640         |
|    policy_gradient_loss | -0.000905    |
|    std                  | 0.182        |
|    value_loss           | 0.00373      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.813        |
| time/                   |              |
|    fps                  | 248          |
|    iterations           | 434          |
|    time_elapsed         | 10044        |
|    total_timesteps      | 2495500      |
| train/                  |              |
|    approx_kl            | 0.0014875312 |
|    clip_fraction        | 0.0143       |
|    clip_range           | 0.1          |
|    entropy_loss         | -6           |
|    explained_variance   | 0.953        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00611      |
|    n_updates            | 8660         |
|    policy_gradient_loss | 2.17e-05     |
|    std                  | 0.182        |
|    value_loss           | 0.00384      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.818        |
| time/                   |              |
|    fps                  | 248          |
|    iterations           | 435          |
|    time_elapsed         | 10065        |
|    total_timesteps      | 2501250      |
| train/                  |              |
|    approx_kl            | 0.0013605164 |
|    clip_fraction        | 0.0115       |
|    clip_range           | 0.1          |
|    entropy_loss         | -6           |
|    explained_variance   | 0.953        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00567      |
|    n_updates            | 8680         |
|    policy_gradient_loss | -0.00123     |
|    std                  | 0.182        |
|    value_loss           | 0.00367      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.819        |
| time/                   |              |
|    fps                  | 248          |
|    iterations           | 436          |
|    time_elapsed         | 10086        |
|    total_timesteps      | 2507000      |
| train/                  |              |
|    approx_kl            | 0.0015060911 |
|    clip_fraction        | 0.0161       |
|    clip_range           | 0.1          |
|    entropy_loss         | -6           |
|    explained_variance   | 0.953        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00613      |
|    n_updates            | 8700         |
|    policy_gradient_loss | -0.000444    |
|    std                  | 0.182        |
|    value_loss           | 0.00376      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.819        |
| time/                   |              |
|    fps                  | 248          |
|    iterations           | 437          |
|    time_elapsed         | 10106        |
|    total_timesteps      | 2512750      |
| train/                  |              |
|    approx_kl            | 0.0009060665 |
|    clip_fraction        | 0.00358      |
|    clip_range           | 0.1          |
|    entropy_loss         | -6           |
|    explained_variance   | 0.95         |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00651      |
|    n_updates            | 8720         |
|    policy_gradient_loss | -0.000472    |
|    std                  | 0.182        |
|    value_loss           | 0.0039       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.819        |
| time/                   |              |
|    fps                  | 248          |
|    iterations           | 438          |
|    time_elapsed         | 10127        |
|    total_timesteps      | 2518500      |
| train/                  |              |
|    approx_kl            | 0.0016034992 |
|    clip_fraction        | 0.0158       |
|    clip_range           | 0.1          |
|    entropy_loss         | -6           |
|    explained_variance   | 0.954        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00164      |
|    n_updates            | 8740         |
|    policy_gradient_loss | -0.00113     |
|    std                  | 0.182        |
|    value_loss           | 0.00375      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.819        |
| time/                   |              |
|    fps                  | 248          |
|    iterations           | 439          |
|    time_elapsed         | 10147        |
|    total_timesteps      | 2524250      |
| train/                  |              |
|    approx_kl            | 0.0017292238 |
|    clip_fraction        | 0.009        |
|    clip_range           | 0.1          |
|    entropy_loss         | -6           |
|    explained_variance   | 0.955        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00226      |
|    n_updates            | 8760         |
|    policy_gradient_loss | 0.000763     |
|    std                  | 0.182        |
|    value_loss           | 0.00362      |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.835        |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.82         |
| time/                   |              |
|    fps                  | 248          |
|    iterations           | 440          |
|    time_elapsed         | 10188        |
|    total_timesteps      | 2530000      |
| train/                  |              |
|    approx_kl            | 0.0018991759 |
|    clip_fraction        | 0.0174       |
|    clip_range           | 0.1          |
|    entropy_loss         | -6           |
|    explained_variance   | 0.955        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00185      |
|    n_updates            | 8780         |
|    policy_gradient_loss | -7.62e-05    |
|    std                  | 0.182        |
|    value_loss           | 0.00355      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.818        |
| time/                   |              |
|    fps                  | 248          |
|    iterations           | 441          |
|    time_elapsed         | 10209        |
|    total_timesteps      | 2535750      |
| train/                  |              |
|    approx_kl            | 0.0015461165 |
|    clip_fraction        | 0.01         |
|    clip_range           | 0.1          |
|    entropy_loss         | -6.01        |
|    explained_variance   | 0.954        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.0109       |
|    n_updates            | 8800         |
|    policy_gradient_loss | -0.00113     |
|    std                  | 0.182        |
|    value_loss           | 0.00369      |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 0.816         |
| time/                   |               |
|    fps                  | 248           |
|    iterations           | 442           |
|    time_elapsed         | 10231         |
|    total_timesteps      | 2541500       |
| train/                  |               |
|    approx_kl            | 0.00085736025 |
|    clip_fraction        | 0.0062        |
|    clip_range           | 0.1           |
|    entropy_loss         | -6.01         |
|    explained_variance   | 0.955         |
|    learning_rate        | 5e-06         |
|    loss                 | 0.00596       |
|    n_updates            | 8820          |
|    policy_gradient_loss | 0.000875      |
|    std                  | 0.182         |
|    value_loss           | 0.00391       |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 0.815         |
| time/                   |               |
|    fps                  | 248           |
|    iterations           | 443           |
|    time_elapsed         | 10252         |
|    total_timesteps      | 2547250       |
| train/                  |               |
|    approx_kl            | 0.00092631223 |
|    clip_fraction        | 0.00307       |
|    clip_range           | 0.1           |
|    entropy_loss         | -6.01         |
|    explained_variance   | 0.953         |
|    learning_rate        | 5e-06         |
|    loss                 | -0.000286     |
|    n_updates            | 8840          |
|    policy_gradient_loss | -0.000181     |
|    std                  | 0.182         |
|    value_loss           | 0.00362       |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.816        |
| time/                   |              |
|    fps                  | 248          |
|    iterations           | 444          |
|    time_elapsed         | 10272        |
|    total_timesteps      | 2553000      |
| train/                  |              |
|    approx_kl            | 0.0014074737 |
|    clip_fraction        | 0.0113       |
|    clip_range           | 0.1          |
|    entropy_loss         | -6.01        |
|    explained_variance   | 0.954        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00024      |
|    n_updates            | 8860         |
|    policy_gradient_loss | 0.000144     |
|    std                  | 0.182        |
|    value_loss           | 0.00347      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.817        |
| time/                   |              |
|    fps                  | 248          |
|    iterations           | 445          |
|    time_elapsed         | 10293        |
|    total_timesteps      | 2558750      |
| train/                  |              |
|    approx_kl            | 0.0012571579 |
|    clip_fraction        | 0.0108       |
|    clip_range           | 0.1          |
|    entropy_loss         | -6.01        |
|    explained_variance   | 0.955        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00262      |
|    n_updates            | 8880         |
|    policy_gradient_loss | 0.00057      |
|    std                  | 0.182        |
|    value_loss           | 0.00358      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.817        |
| time/                   |              |
|    fps                  | 248          |
|    iterations           | 446          |
|    time_elapsed         | 10314        |
|    total_timesteps      | 2564500      |
| train/                  |              |
|    approx_kl            | 0.0014806325 |
|    clip_fraction        | 0.0103       |
|    clip_range           | 0.1          |
|    entropy_loss         | -6.01        |
|    explained_variance   | 0.952        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00363      |
|    n_updates            | 8900         |
|    policy_gradient_loss | -0.000109    |
|    std                  | 0.182        |
|    value_loss           | 0.00373      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.819        |
| time/                   |              |
|    fps                  | 248          |
|    iterations           | 447          |
|    time_elapsed         | 10334        |
|    total_timesteps      | 2570250      |
| train/                  |              |
|    approx_kl            | 0.0012785735 |
|    clip_fraction        | 0.0134       |
|    clip_range           | 0.1          |
|    entropy_loss         | -6.01        |
|    explained_variance   | 0.954        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00525      |
|    n_updates            | 8920         |
|    policy_gradient_loss | -0.000759    |
|    std                  | 0.182        |
|    value_loss           | 0.00353      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.817        |
| time/                   |              |
|    fps                  | 248          |
|    iterations           | 448          |
|    time_elapsed         | 10356        |
|    total_timesteps      | 2576000      |
| train/                  |              |
|    approx_kl            | 0.0010875916 |
|    clip_fraction        | 0.00417      |
|    clip_range           | 0.1          |
|    entropy_loss         | -6.01        |
|    explained_variance   | 0.955        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.0064       |
|    n_updates            | 8940         |
|    policy_gradient_loss | -0.000425    |
|    std                  | 0.182        |
|    value_loss           | 0.00372      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.816        |
| time/                   |              |
|    fps                  | 248          |
|    iterations           | 449          |
|    time_elapsed         | 10377        |
|    total_timesteps      | 2581750      |
| train/                  |              |
|    approx_kl            | 0.0008715669 |
|    clip_fraction        | 0.00493      |
|    clip_range           | 0.1          |
|    entropy_loss         | -6.01        |
|    explained_variance   | 0.953        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.000999     |
|    n_updates            | 8960         |
|    policy_gradient_loss | -6.92e-05    |
|    std                  | 0.182        |
|    value_loss           | 0.00371      |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 5           |
|    mean_reward          | 0.836       |
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.818       |
| time/                   |             |
|    fps                  | 248         |
|    iterations           | 450         |
|    time_elapsed         | 10419       |
|    total_timesteps      | 2587500     |
| train/                  |             |
|    approx_kl            | 0.001144472 |
|    clip_fraction        | 0.013       |
|    clip_range           | 0.1         |
|    entropy_loss         | -6.01       |
|    explained_variance   | 0.955       |
|    learning_rate        | 5e-06       |
|    loss                 | 0.000578    |
|    n_updates            | 8980        |
|    policy_gradient_loss | -0.000973   |
|    std                  | 0.182       |
|    value_loss           | 0.00371     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.819       |
| time/                   |             |
|    fps                  | 248         |
|    iterations           | 451         |
|    time_elapsed         | 10440       |
|    total_timesteps      | 2593250     |
| train/                  |             |
|    approx_kl            | 0.001618577 |
|    clip_fraction        | 0.0161      |
|    clip_range           | 0.1         |
|    entropy_loss         | -6.01       |
|    explained_variance   | 0.955       |
|    learning_rate        | 5e-06       |
